Keyword,Frequency
정말 친절한,1
정말 카페,1
정말 카페 인테리어,1
정말 커피 디저트,1
정말 커피 훌륭했습니다,1
정말 특별하고,1
정말 특별하고 맛있었어요,1
정말 하는건,1
정말 하는건 기본,1
정말 하는데,1
정말 하는데 여기,1
정말 항상,1
정말 항상 건강,1
정말 행복했습니다,1
정말 행복했습니다 음악,1
정말 혜자,1
정말 혜자 에요,1
정말 휘드,1
정말 휘드 스럽네요,1
정말로 어울리는거,1
정말로 어울리는거 같아요,1
정말로 잇음,1
정보 찾아보는,1
정보 찾아보는 노력,1
정보 필요하시다면,1
정보 필요하시다면 블로그,1
정복,1
정복 하겠습니다,1
정석 같은,1
정석 같은 식감,1
정석 이었어요,1
정석 이었어요 오래오래,1
정성 가득 느껴져서,1
정성 가득 들어간,1
정성 가득 맛있어서,1
정성 가득하구,1
정성 가득하구 좋은,1
정성 내려주십니다,1
정성 내려주십니다 뚫려있어서,1
정성 느껴지는,1
정성 느껴지는 달콤,1
정성 듬뿍,1
정성 맛볼수,1
정성 맛볼수 있는,1
정성 뿜뿜합니,1
정성 뿜뿜합니 집중,1
정성 스럽게 내려주신,1
정성 스럽게 받았어요,1
정성 있어,1
정성 있어 보여요,1
정성껏 건강하게,1
정성껏 건강하게 만드신다는,1
정성껏 키운,1
정성껏 키운 로즈마리,1
정성스러운,1
정성스러운 이에요,1
정성스러운 이에요 맛있어요,1
정성스러워서,1
정성스러워서 선물,1
정성스러워서 선물 하면서도,1
정성스럽고,1
정성스럽고 예쁘게,1
정성스럽고 예쁘게 해주셨어요,1
정신 나가는,1
정신 나가는 입니다,1
정신 번쩍,1
정신 번쩍 들었어요,1
정신 없었지만,1
정신 없었지만 커피,1
정신 잃었습니다,1
정신 잃었습니다 프레첼,1
정원,1
정원 처럼,1
정원 처럼 꾸며져있어요,1
정원식,1
정원식 물이,1
정원식 물이 말랐어요,1
정이,1
정이 없으니,1
정이 없으니 초코,1
정작,1
정작 soso,1
정작 soso 차는,1
정적,1
정적 이고,1
정적 이고 좋아요,1
정착 싱싱한,1
정착 싱싱한 레몬,1
정착 입니다,1
정착 할라구요,1
정착 할라구요 분위기,1
정착 합니다,1
정착 합니다 테이블,1
정통 느낌,1
정통 느낌 맛있어요,1
정통 바게트,1
정통 바게트 여타,1
정형,1
정형 카페,1
정형 카페 보다,1
젖어있고,1
젖어있고 뽀송한게,1
젖어있고 뽀송한게 든든하게,1
젛아 근데,1
젛아 근데 사진,1
제갈,1
제갈 까하다,1
제갈 까하다 오늘,1
제격,1
제격 합리,1
제격 합리 가격,1
제공 되는데,1
제공 되는데 어울리는,1
제공 받아,1
제공 받아 솔직하게,1
제공 해줘서,1
제공 해줘서 놓고,1
제과점,1
제과점 많은데,1
제과점 많은데 입맛,1
제과제빵,1
제과제빵 있어요,1
제과제빵 있어요 부드러운,1
제대,1
제대 로고,1
제대 로고 상콤,1
제대로 느껴지고,1
제대로 느껴지고 레벨,1
제대로 느끼실,1
제대로 느끼실 있어요,1
제대로 되었어요,1
제대로 되었어요 추천,1
제대로 만끽,1
제대로 만끽 있었어요,1
제대로 상콤,1
제대로 어머니,1
제대로 어머니 몇번,1
제대로 하는,1
제대로 하는 카페,1
제대로 흡입,1
제대로 흡입 하고플,1
제로,1
제로 에요,1
제로 에요 씹기도,1
제발 그거,1
제발 그거 단종,1
제발 드세여,1
제발 드세여 최고,1
제발 드세요,1
제발 드세요 정신,1
제발 드셔,1
제발 드셔 보세요,1
제발 리뷰,1
제발 리뷰 봐주세요,1
제발 먹어,1
제발 먹어 보세요,1
제발 아이스크림,1
제발 아이스크림 에스프레소,1
제발 알바,1
제발 알바 이왕,1
제발 옛날,1
제발 옛날 만들어주세요,1
제발 오래,1
제발 오래 영업,1
제발 제발 그거,1
제발 제발 아이스크림,1
제빵 맛있고,1
제빵 맛있고 커피,1
제빵 실력,1
제빵 실력 엄청나게,1
제시,1
제시 해주세요,1
제시 해주세요 안고,1
제외 변기,1
제외 변기 하나라,1
제외 하고,1
제외 하고 매일,1
제이비,1
제이비 스피커,1
제이비 스피커 에서,1
제일 고소하고,1
제일 고소하고 먹은,1
제일 그건,1
제일 그건 바로,1
제일 늦게까지,1
제일 늦게까지 하는,1
제일 들어요,1
제일 들어요 갈듯,1
제일 많은거,1
제일 많은거 같아요,1
제일 많이,1
제일 많이 들린,1
제일 맛있네요 ㅎㅎ,1
제일 맛있는 라떼,1
제일 맛있는 이에요,1
제일 맛있는 커피,1
제일 맛있는아인,1
제일 맛있는아인 슈페,1
제일 맛있다,1
제일 맛있다 메론,1
제일 맛있다고,1
제일 맛있다고 있을,1
제일 맛있다는,1
제일 맛있다는 추천,1
제일 맛있더라구요,1
제일 맛있더라구요 커피,1
제일 맛있어요 사실,1
제일 맛있어요 사장,1
제일 맛있어요 원두,1
제일 맛있어요 테이크아웃,1
제일 맛있어요 핸드,1
제일 맛있었고,1
제일 맛있었고 스콘,1
제일 맛있었어요 크림,1
제일 맛있었어요 후르,1
제일 맞았어요,1
제일 맞았어요 제대로,1
제일 메뉴,1
제일 메뉴 맛있는,1
제일 부드럽고,1
제일 부드럽고 제일,1
제일 잇네요,1
제일 잇네요 사장,1
제일 제일,1
제일 제일 맛있었어요,1
제일 좋아요,1
제일 좋아하고,1
제일 좋아하고 다크,1
제일 좋아하는 공릉,1
제일 좋아하는 입니다,1
제일 좋아하는 커피집,1
제일 좋아하는 콜드,1
제일 좋아하는데,1
제일 좋아하는데 미라쥬,1
제일 좋아하는아이인데,1
제일 좋아하는아이인데 밸런스,1
제일 중요하니까,1
제일 중요한,1
제일 중요한 음료,1
제일 진국,1
제일 진국 입니다,1
제일 커피 맛있는,1
제일 커피 맛있어요,1
제일 커피 소금,1
제일 커피 입니다,1
제일 풍부해요,1
제입,1
제입 에는,1
제입 에는 달아요,1
제작,1
제작 했어용,1
제작 했어용 ㅎㅎㅎ,1
제조,1
제조 해서,1
제조 해서 주시는데,1
제주 말차 국산,1
제주 말차 라떼,1
제철 과일 그릭,1
제철 과일 따라,1
제철 과일 쓰셔서,1
제철 과일 음료,1
제철 리얼,1
제철 리얼 딸기,1
제품 맛있게,1
제품 맛있게 진열,1
제품 먹었습니다,1
제품 먹었습니다 감사합니다,1
제품 받았습니다,1
제품 받았습니다 커피,1
제품 일부,1
제품 일부 제공,1
제품 있고,1
제품 있고 해서,1
제품 주문,1
제품 주문 대한,1
제한,1
제한 건데,1
제한 건데 스콘,1
젤라또 엄청,1
젤라또 엄청 맛있어요,1
젤라또 이에요,1
젤라또 이에요 ㅎㅎ,1
젤리,1
젤리 같은,1
젤리 같은 질감,1
젤맛,1
젤맛 ㅎㅎㅎ,1
젤맛 ㅎㅎㅎ 최애,1
져요,1
져요 입니다,1
조각 6900,1
조각 6900 라떼,1
조각 담았어요,1
조각 담았어요 모아놓으니,1
조각 먹는데,1
조각 먹는데 너무,1
조각 먹어,1
조각 먹어 봤는데,1
조각 모아놓은,1
조각 모아놓은 케익,1
조각 샀는데요,1
조각 샀는데요 기본,1
조각 샀어요,1
조각 세상,1
조각 세상 행복해요,1
조각 으로 사먹고,1
조각 으로 샀습니다,1
조각 으로 팔다니,1
조각 이라고,1
조각 이라고 체크,1
조각 있어서,1
조각 있어서 씹는,1
조각 자체,1
조각 자체 작아도,1
조각 주셔서,1
조각 주셔서 너무,1
조각 치고,1
조각 치고 가격,1
조각 케이크 사서,1
조각 케이크 예요,1
조각 케이크 좋아해서,1
조각 케익,1
조각 케익 조각,1
조각 케잌,1
조각 케잌 먹어,1
조그만 빵집,1
조그만 빵집 가까이,1
조그만 휴식,1
조그만 휴식 공간,1
조그맣게 강아지,1
조그맣게 강아지 포토,1
조그맣게 있던데,1
조그맣게 있던데 풀리고,1
조금 가면,1
조금 가면 위치,1
조금 걸렸지만,1
조금 걸렸지만 추천,1
조금 경직,1
조금 경직 자세,1
조금 괜찮은,1
조금 괜찮은 맛집,1
조금 기다렸다가,1
조금 기다렸다가 아이,1
조금 나가긴,1
조금 나가긴 하지만,1
조금 넘게,1
조금 넘게 꾸준히,1
조금 노랗게,1
조금 노랗게 나왔는데,1
조금 늦은,1
조금 늦은 시간,1
조금 달았습니다,1
조금 답답한,1
조금 답답한 느낌,1
조금 두껍게,1
조금 두껍게 있으면,1
조금 들어있어요,1
조금 들어있어요 동전,1
조금 딱딱해요,1
조금 딱딱해요 그거,1
조금 마시고,1
조금 마시고 남김,1
조금 매웠는데,1
조금 매웠는데 그래서,1
조금 미니미,1
조금 미니미 하긴,1
조금 불편했고,1
조금 불편했고 레몬,1
조금 비싸네요,1
조금 비싸네요 좋아요,1
조금 비싸여,1
조금 비싸지,1
조금 비싼,1
조금 비싼 인데,1
조금 서두르는게,1
조금 서두르는게 좋을거,1
조금 시끄러우면,1
조금 시끄러우면 좋겠지만,1
조금 시끄럽다,1
조금 시끄럽습니다,1
조금 시끄럽습니다 ㅎㅎ,1
조금 식었을,1
조금 식었을 제일,1
조금 쎘지만,1
조금 쎘지만 한번,1
조금 아수웠다,1
조금 아수웠다 옥수수,1
조금 아쉬운,1
조금 아쉬운 ㅎㅎ,1
조금 아쉬워요 쫄깃,1
조금 아쉬웠지만 알차게,1
조금 아쉬웠지만 이드,1
조금 아쉽,1
조금 아쉽 으로,1
조금 아쉽네요,1
조금 아쉽네요 친절해요,1
조금 어려울거,1
조금 어려울거 같지만,1
조금 연한,1
조금 연한 이고,1
조금 오래,1
조금 오래 해서,1
조금 위생,1
조금 위생 좋을,1
조금 은은하고,1
조금 은은하고 시트,1
조금 이라도,1
조금 이라도 건강하게,1
조금 있는,1
조금 있는 매장,1
조금 자몽,1
조금 자몽 허니,1
조금 작았지만,1
조금 작았지만 사용,1
조금 저렴해진다면,1
조금 저렴해진다면 방문,1
조금 조금씩,1
조금 조금씩 씹히는,1
조금 좁긴,1
조금 좁긴 했는데,1
조금 줄었지만,1
조금 줄었지만 3일,1
조금 진하면,1
조금 진하면 좋을것,1
조금 진한,1
조금 찜찜하긴,1
조금 찜찜하긴 한데,1
조금 편했으면,1
조금 편했으면 좋겠어요,1
조금 협소하,1
조금 협소하 지만,1
조금 협소해,1
조금 협소해 주말,1
조금 홍차,1
조금 홍차 딱이구요,1
조금씩 껴서,1
조금씩 껴서 좋더라고요,1
조금씩 녹으면서는,1
조금씩 녹으면서는 약간,1
조금씩 먹고,1
조금씩 먹고 넣고,1
조금씩 서비스,1
조금씩 서비스 주시는것도,1
조금씩 씹히는,1
조금씩 씹히는 사과,1
조도,1
조도 좋고,1
조도 좋고 인테리어,1
조름한,1
조름한 온전히,1
조름한 온전히 드러나는,1
조름한데,1
조름한데 고소해요,1
조름한데 고소해요 엄쳥,1
조마,1
조마 답례,1
조마 답례 품도,1
조마조마한,1
조마조마한 마음,1
조마조마한 마음 쓸어,1
조만간 가야겠다,1
조만간 겁니다,1
조만간 날씨,1
조만간 날씨 좋을,1
조만간 먹으러 갈게요,1
조만간 먹으러 출동,1
조만간 방문 예정,1
조만간 방문 할거에요,1
조만간 방문 해보겠,1
조만간 방문 해야겠어요,1
조만간 오고,1
조만간 오고 싶을,1
조만간 와서,1
조만간 와서 메뉴,1
조명 ㅜㅜ,1
조명 까지 대화,1
조명 까지 살짝,1
조명 드라이,1
조명 드라이 플라워,1
조명 분위기,1
조명 분위기 있길래,1
조명도,1
조명도 너무,1
조명도 너무 나와요,1
조심스러워요,1
조아요 ㅎㅎ,1
조아요 최애,1
조아요 최애 카페,1
조아요 캠핑,1
조아요 캠핑 분위기,1
조아요 편하고,1
조아용 바스크,1
조아용 바스크 치즈케이크,1
조아하는,1
조아하는 카페,1
조아하시는,1
조아하시는 추천,1
조아하시는 추천 아샷추,1
조아해서,1
조아해서 거의,1
조아해서 거의 시키는데,1
조아해요,1
조아혀,1
조아혀 ㅎㅎㅎ,1
조아혀 ㅎㅎㅎ 디저트,1
조오오,1
조오오 인데,1
조오오 인데 오늘,1
조용조,1
조용조 용하고,1
조용조 용하고 괜찮습니다,1
조용하게 노트북,1
조용하게 노트북 작업,1
조용하게 독서,1
조용하게 독서 하기,1
조용하게 분위기,1
조용하게 분위기 즐기기,1
조용하게 음악,1
조용하게 음악 들으며,1
조용하게 읽기,1
조용하게 읽기 좋았어요,1
조용하게 읽기에,1
조용하게 읽기에 너무,1
조용하게 즐기기,1
조용하게 즐기기 좋은,1
조용하고 깔끔한,1
조용하고 깔끔한 카페,1
조용하고 깨끗해요,1
조용하고 깨끗해요 야외,1
조용하고 따뜻해서,1
조용하고 따뜻해서 좋네요,1
조용하고 맛있어요,1
조용하고 분위기 좋아,1
조용하고 분위기 카페,1
조용하고 숨겨진,1
조용하고 숨겨진 공릉,1
조용하고 아늑하고,1
조용하고 아늑하고 좋아요,1
조용하고 예쁜,1
조용하고 예쁜 카페,1
조용하고 좋네요,1
조용하고 좋아요 스콘,1
조용하고 좋았어요,1
조용하고 좋았어요 이드,1
조용하고 차분한,1
조용하고 차분한 까페,1
조용하고 카페,1
조용하고 카페 분위기,1
조용하고 편했어요,1
조용하고 편했어요 디저트,1
조용하구,1
조용하구 좋아요,1
조용하니,1
조용하니 좋고,1
조용하니 좋고 커피,1
조용하지도,1
조용하지도 않아서,1
조용하지도 않아서 만족,1
조용하진,1
조용하진 않지만,1
조용하진 않지만 맛있는,1
조용한 동네,1
조용한 동네 커피,1
조용한 분위기 보다,1
조용한 분위기 에서,1
조용한 분위기 자주,1
조용한 분위기 혼자,1
조용한 아니지만,1
조용한 아니지만 사람,1
조용한 카페 지하,1
조용한 편이,1
조용한 편이 보니,1
조용합니다,1
조용합니당,1
조용해서 너무,1
조용해서 너무 좋아요,1
조용해서 대화 나누기,1
조용해서 대화 하기,1
조용해서 대화 하기도,1
조용해서 음악,1
조용해서 음악 들리네요,1
조용해서 이야기,1
조용해서 이야기 하기,1
조용해서 정말,1
조용해서 정말 좋아요,1
조용해서 좋은데,1
조용해서 좋은데 음료,1
조용해서 집중 하기,1
조용해서 집중 하기도,1
조용해요 종류,1
조용해요 종류 단촐함,1
조용해요 커피,1
조용해요 커피 맛있아요,1
조용히 공부,1
조용히 공부 하러,1
조용히 과제,1
조용히 과제 하기도,1
조용히 담소,1
조용히 담소 나누거나,1
조용히 대화,1
조용히 대화 하기도,1
조용히 쓰실,1
조용히 쓰실 이용,1
조용히 앉아있다오기,1
조용히 앉아있다오기 좋아용,1
조용히 얘기,1
조용히 얘기 하기도,1
조용히 와서,1
조용히 와서 커피,1
조용히 읽거나,1
조용히 읽거나 업무,1
조용히 작업,1
조용히 작업 하는,1
조용히 커피,1
조용히 커피 하고,1
조으셔서,1
조으셔서 즐겁,1
조으셔서 즐겁 ㅎㅎ,1
조은,1
조은 커피,1
조은 커피 마시기,1
조절,1
조절 해야하는데,1
조절 해야하는데 참고,1
조카 데이트,1
조카 데이트 즐겁게,1
조카 맛있게,1
조카 맛있게 먹을,1
조카 맛있다고,1
조카 맛있다고 흡입,1
조카 망고,1
조카 망고 패션후르츠,1
조카 생일,1
조카 생일 이라,1
조하요,1
조합 기존,1
조합 기존 생크림,1
조합 까지,1
조합 까지 좋은,1
조합 너무 맛있어요,1
조합 너무 신기해서,1
조합 너무 좋아요,1
조합 너무 좋아해요,1
조합 너무 좋았고,1
조합 너무 좋았어요,1
조합 맞다고,1
조합 맞다고 ㅋㄷ,1
조합 모르겠어요,1
조합 모르겠어요 평점,1
조합 생각,1
조합 생각 보다,1
조합 신선하고,1
조합 신선하고 맛있어요,1
조합 예요,1
조합 예요 자주,1
조합 이구,1
조합 이구 어디,1
조합 이라 면서,1
조합 이라 물론,1
조합 이란,1
조합 이었어요,1
조합 이었어요 내부,1
조합 인데,1
조합 인데 소스,1
조합 인정,1
조합 인정 버터,1
조합 좋네요,1
조합 좋네요 차도,1
조합 좋아용,1
조합 좋아용 공간,1
조합 좋았어요,1
조합 좋았어요 단거,1
조합 추천,1
조합 추천 드려요,1
조합 케이크,1
조합 케이크 밀키웨이,1
조합 특이하네요,1
조합 특이하네요 컨셉,1
조합 훌륭,1
조합 훌륭 수수,1
조항,1
조화 괜찮아요,1
조화 너무,1
조화 너무 좋아요,1
조화 라우,1
조화 라우 크로와상,1
조화 마지막,1
조화 마지막 한개,1
조화 완벽하구,1
조화 완벽하구 호박,1
조화 이루고,1
조화 이루고 필터,1
조화 이루어,1
조화 이루어 입안,1
조화 이룹니다,1
조화 이룹니다 담백한,1
조화 자주,1
조화 자주 가게,1
조화 좋았어요,1
조화 좋았어요 듀엣,1
조화 커피,1
조화 커피 스피릿,1
조화 환상,1
조화 환상 입니당,1
